Object Histogram:

Size	Count	Class description
64	1	org.jruby.ext.socket.RubyUDPSocket$i$2$0$connect
64	1	org.jruby.RubyArray$i$flatten
64	1	org.jruby.RubyRegexp$i$1$0$initialize_copy
64	1	org.jruby.RubyString$i$1$0$op_ge
64	1	org.jruby.RubyKernel$s$1$0$initialize_copy
64	1	org.jruby.ext.openssl.X509Cert$i$1$0$set_subject
64	1	org.jruby.ext.socket.RubyUNIXSocket$s$0$2$socketpair
64	1	org.jruby.RubyIO$i$0$0$lineno
64	1	org.jruby.RubyFile$s$1$0$stat
64	1	org.jruby.RubyTime$i$0$0$to_i
64	1	org.jruby.RubyTime$i$1$0$op_ge
64	1	org.jruby.RubyArray$i$0$0$shuffle
64	1	org.jruby.RubyString$i$op_aref
64	1	org.jruby.javasupport.proxy.JavaProxyClass$ProxyMethodImpl$i$0$0$argument_types
64	1	org.jruby.RubyFile$i$0$0$lstat
64	1	org.jruby.RubyNil$s$0$0$inspect
64	1	org.jruby.RubyIO$s$0$0$pipe
64	1	org.jruby.RubyFile$s$1$0$ftype
64	1	org.jruby.RubyArray$i$0$0$nitems
64	1	org.jruby.RubyArgsFile$s$0$0$file
64	1	org.jruby.ext.openssl.HMAC$s$3$0$s_hexdigest
64	1	org.jruby.RubyStruct$i$1$0$aref
64	1	org.jruby.javasupport.JavaProxyMethods$s$0$0$hash
64	1	org.jruby.RubyThread$i$0$0$priority
64	1	org.jruby.RubyFixnum$i$1$0$op_or
64	1	org.jruby.RubyFileStat$i$0$0$executableReal_p
64	1	org.jruby.RubyKernel$s$0$0$type
64	1	org.jruby.RubyProcess$RubyStatus$i$0$0$success_p
64	1	org.jruby.RubyString$i$0$0$chars18
64	1	org.jruby.RubyDigest$DigestBase$i$0$0$reset
64	1	org.jruby.RubyModule$i$0$1$public_instance_methods
64	1	org.jruby.RubyHash$i$0$0$select
64	1	org.jruby.RubyEnumerable$s$0$0$reject
64	1	org.jruby.RubyKernel$s$0$0$inspect
64	1	org.jruby.RubyStruct$i$0$0$members
64	1	org.jruby.javasupport.JavaMethod$i$0$0$type_parameters
64	1	org.jruby.RubyFile$i$0$0$mtime
64	1	org.jruby.RubyBignum$i$0$0$op_neg
64	1	org.jruby.ext.openssl.X509StoreCtx$i$0$0$_initialize
64	1	org.jruby.javasupport.JavaObject$i$0$0$java_type
64	1	org.jruby.RubyTime$i$1$0$op_minus
64	1	org.jruby.RubyModule$i$0$0$include
64	4	sun.security.x509.KeyIdentifier
64	1	org.jruby.RubySymbol$i$0$0$to_sym
64	1	org.jruby.ext.openssl.Attribute$i$0$1$_initialize
64	1	org.jruby.RubyTime$i$0$0$getlocal
64	1	org.jruby.RubyDigest$DigestBase$i$1$0$initialize_copy
64	1	org.jruby.ext.openssl.NetscapeSPKI$i$0$0$to_text
64	1	org.jruby.RubyModule$i$1$0$op_gt
64	1	org.jruby.RubyArray$i$fill
64	1	org.jruby.RubyStruct$i$0$0$select
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_mod_sqr
64	1	org.jruby.RubyFixnum$i$1$0$op_div
64	1	org.jruby.RubyKernel$s$send
64	1	org.jruby.javasupport.JavaProxyMethods$s$0$0$java_object
64	1	org.jruby.ext.openssl.PKCS7$i$0$0$signers
64	1	org.jruby.RubySystemExit$i$0$2$initialize
64	1	org.jruby.RubyIO$i$1$0$putc
64	1	org.jruby.ext.openssl.PKeyDH$i$0$0$dh_to_der
64	1	org.jruby.java.proxies.JavaProxy$i$1$0$marshal_load
64	1	org.jruby.RubyEnumerator$RubyEnumeratorEnumerable$s$1$0$enum_cons19
64	1	org.jruby.RubyBoolean$True$s$1$0$true_or
64	1	org.jruby.RubyTime$s$0$9$new_utc
64	1	org.jruby.RubyString$i$1$0$op_gt
64	1	org.jruby.RubyModule$i$1$0$extended
64	1	org.jruby.ext.socket.RubyTCPServer$s$0$0$open
64	1	org.jruby.ext.openssl.X509Store$i$0$0$set_default_paths
64	1	org.jruby.RubyTime$i$0$0$hash
64	1	org.jruby.ext.openssl.BN$i$2$0$bn_mod_mul
64	1	org.jruby.RubyArray$i$1$0$initialize_copy
64	1	org.jruby.javasupport.JavaClass$i$0$0$synthetic_p
64	1	org.jruby.RubyDigest$DigestBase$i$0$0$digest_length
64	1	org.jruby.RubyArgsFile$s$0$0$eof
64	1	org.jruby.RubyFileStat$i$1$0$initialize
64	1	org.jruby.RubyEnumerable$s$0$0$group_by
64	1	org.jruby.java.proxies.ArrayJavaProxy$i$0$0$empty
64	1	org.jruby.RubyStringIO$i$0$0$bytes
64	1	org.jruby.RubyHash$i$0$0$rb_values
64	1	org.jruby.ext.openssl.X509Cert$i$1$0$set_not_after
64	1	org.jruby.RubyIO$i$0$0$lines
64	1	org.jruby.RubyModule$i$1$0$method_defined_p
64	1	org.jruby.RubyHash$i$1$0$index
64	1	org.jruby.RubyFile$s$2$0$symlink
64	1	org.jruby.ext.openssl.X509StoreCtx$i$1$0$set_time
64	1	org.jruby.javasupport.JavaClass$i$0$0$declaring_class
64	1	org.jruby.ext.socket.RubyUNIXSocket$s$1$0$open
64	1	org.jruby.RubyHash$i$0$0$each
64	1	org.jruby.ext.openssl.BN$i$0$0$bn_num_bytes
64	1	org.jruby.RubyDir$i$0$0$each19
64	1	org.jruby.RubyTime$s$0$9$new_local
64	1	org.jruby.RubyArray$i$1$0$replace
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$to_text
64	1	org.jruby.ext.openssl.PKeyDH$i$0$0$dh_initialize
64	1	org.jruby.RubyInteger$i$0$0$pred
64	1	org.jruby.RubyEnumerator$s$0$0$each_with_index
64	1	org.jruby.RubyString$i$chomp_bang
64	1	org.jruby.RubyStruct$i$0$0$each_pair
64	1	org.jruby.ext.openssl.SSLContext$i$0$0$ciphers
64	1	org.jruby.RubyHash$i$0$0$empty_p
64	1	org.jruby.libraries.ThreadLibrary$Queue$s$0$0$newInstance
64	1	org.jruby.ext.openssl.X509StoreCtx$i$1$0$set_flags
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$public_decrypt
64	1	org.jruby.javasupport.JavaProxyMethods$s$1$0$op_eql
64	1	org.jruby.RubyFileTest$FileTestFileMethods$s$1$0$size_p
64	1	org.jruby.RubyFile$i$1$0$flock
64	1	org.jruby.RubyTime$s$0$0$times
64	1	org.jruby.ext.openssl.HMAC$i$0$0$hexdigest
64	1	org.jruby.RubyNumeric$i$1$0$modulo
64	1	org.jruby.RubyString$i$delete
64	1	org.jruby.RubyHash$i$0$0$inspect
64	1	org.jruby.RubyModule$ModuleKernelMethods$s$2$0$autoload
64	1	org.jruby.RubyString$i$0$0$oct
64	1	org.jruby.RubyFixnum$i$1$0$op_aref
64	1	org.jruby.java.addons.StringJavaAddons$s$0$0$to_java_string
64	1	org.jruby.RubyString$i$1$0$concat
64	1	org.jruby.RubyThread$i$0$0$inspect
64	1	org.jruby.RubyNameError$i$0$0$to_s
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$get_dmq1
64	1	org.jruby.ext.openssl.X509Revoked$i$0$0$extensions
64	1	org.jruby.ext.openssl.PKCS7$i$1$0$add_crl
64	1	org.jruby.RubyKernel$2
64	1	org.jruby.RubyRegexp$i$1$0$match_m
64	1	org.jruby.RubyFixnum$i$0$0$size
64	1	org.jruby.RubyString$i$ljust
64	1	org.jruby.RubyStringIO$i$0$0$close
64	1	org.jruby.RubyFile$s$2$0$link
64	1	org.jruby.RubyProcess$RubyStatus$i$0$0$not_implemented
64	1	org.jruby.RubyRegexp$s$0$0$newInstance
64	1	org.jruby.RubyPrecision$s$1$0$prec
64	1	org.jruby.RubyStruct$i$2$0$aset
64	1	org.jruby.java.addons.KernelJavaAddons$s$0$0$java_package
64	1	org.jruby.RubyThread$i$0$1$join
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$to_der
64	1	org.jruby.RubyKernel$s$0$0$frozen_p
64	1	org.jruby.RubyIO$s$readStatic
64	1	org.jruby.RubyString$i$0$0$reverse_bang
64	1	org.jruby.javasupport.JavaObject$i$0$0$ruby_synchronized
64	1	org.jruby.ext.openssl.NetscapeSPKI$i$2$0$sign
64	1	org.jruby.ext.socket.RubyTCPServer$i$0$1$initialize
64	1	org.jruby.RubyKernel$s$2$0$instance_variable_set
64	1	org.jruby.RubyFileTest$FileTestFileMethods$s$1$0$file_p
64	1	org.jruby.RubyThread$i$0$0$wakeup
64	1	org.jruby.javasupport.JavaObject$i$0$0$hash
64	1	org.jruby.ext.openssl.SSLSocket$i$0$0$verify_result
64	1	org.jruby.RubyArray$i$1$0$op_cmp
64	1	org.jruby.RubyEnumerable$s$0$0$one_p
64	1	org.jruby.RubyArray$i$1$0$assoc
64	1	org.jruby.ext.socket.RubyTCPServer$i$0$0$peeraddr
64	1	org.jruby.RubyBinding$i$1$0$initialize_copy
64	1	org.jruby.RubyTime$i$0$1$dump
64	1	org.jruby.javasupport.proxy.JavaProxyClass$i$0$0$constructors
64	1	org.jruby.RubyModule$i$1$0$op_cmp
64	1	org.jruby.libraries.ThreadLibrary$SizedQueue$i$0$0$max
64	1	org.jruby.ext.openssl.PKCS7$i$0$0$verify
64	2	sun.security.provider.DSAPublicKeyImpl
64	1	org.jruby.RubyArgsFile$s$0$0$filename
64	1	org.jruby.RubyArray$i$cycle
64	1	org.jruby.ext.openssl.HMAC$i$0$0$digest
64	1	org.jruby.RubyString$i$1$0$replace
64	1	org.jruby.ext.openssl.X509Extensions$Extension$i$1$0$set_value
64	1	org.jruby.RubyEnumerable$s$0$0$all_p
64	1	org.jruby.RubyFileStat$i$0$0$pipe_p
64	1	org.jruby.ext.openssl.X509Cert$i$1$0$set_public_key
64	1	org.jruby.ext.openssl.PKCS7$ModuleMethods$s$0$0$encrypt
64	1	org.jruby.RubyString$i$0$0$each_char18
64	1	org.jruby.RubyString$i$1$0$scan
64	1	org.jruby.java.addons.IOJavaAddons$s$0$0$to_inputstream
64	1	org.jruby.RubyBinding$i$0$2$eval
64	1	org.jruby.RubyString$i$1$0$str_eql_p
64	1	org.jruby.RubyDir$s$0$0$aref
64	1	org.jruby.RubyArray$i$1$0$delete
64	1	org.jruby.javasupport.JavaClass$i$0$0$ruby_class
64	4	org.jruby.runtime.Block$Type
64	1	org.jruby.RubyString$i$gsub_bang
64	1	org.jruby.RubyTime$i$0$0$getgm
64	1	org.jruby.ext.openssl.BN$i$0$0$bn_to_i
64	1	org.jruby.ext.openssl.X509StoreCtx$i$1$0$set_trust
64	1	org.jruby.RubyKernel$s$0$0$to_a
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$params
64	1	org.jruby.RubyClassPathVariable$i$0$0$each
64	1	org.jruby.RubyFile$s$1$0$readlink
64	1	org.jruby.RubyNumeric$i$1$0$remainder
64	1	org.jruby.RubyIO$i$0$0$flush
64	1	org.jruby.ext.openssl.ASN1$ASN1Primitive$i$0$0$to_der
64	1	org.jruby.RubyString$i$rindex
64	1	org.jruby.RubyTime$i$0$0$yday
64	1	org.jruby.RubyThread$i$0$0$initialize
64	1	org.jruby.RubyModule$i$1$0$include_p
64	1	org.jruby.RubyFixnum$i$1$0$div_div
64	1	org.jruby.RubyStringIO$i$0$0$close_write
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$get_p
64	1	org.jruby.RubyProc$s$0$0$newInstance
64	1	org.jruby.ext.openssl.X509Cert$i$0$0$to_der
64	1	org.jruby.ext.openssl.PKeyDH$i$0$0$dh_get_g
64	1	org.jruby.RubyTime$i$0$0$localtime
64	1	org.jruby.RubyFileTest$FileTestFileMethods$s$1$0$executable_p
64	1	org.jruby.RubyStruct$s$0$0$newInstance
64	1	org.jruby.java.addons.IOJavaAddons$s$0$0$to_outputstream
64	1	org.jruby.RubyFileStat$i$0$0$blksize
64	1	org.jruby.RubyNumeric$i$1$0$op_cmp
64	1	org.jruby.ext.openssl.X509Store$i$1$0$add_crl
64	1	org.jruby.RubyArray$i$1$0$op_times
64	1	org.jruby.RubySymbol$i$1$0$op_eqq
64	1	org.jruby.ext.socket.RubyTCPSocket$s$1$0$gethostbyname
64	1	org.jruby.RubyArgsFile$s$1$0$set_pos
64	1	org.jruby.RubyArray$i$1$0$pack
64	1	org.jruby.RubyString$i$1$0$op_le
64	1	org.jruby.RubyKernel$s$1$0$instance_variable_get
64	1	org.jruby.ext.socket.RubyUNIXServer$i$0$0$sysaccept
64	1	org.jruby.RubyFile$s$1$0$lstat
64	1	org.jruby.ext.openssl.BN$i$0$0$bn_not
64	1	org.jruby.javasupport.JavaClass$i$0$0$annotation_p
64	1	org.jruby.RubyMatchData$i$0$0$string
64	1	org.jruby.ext.openssl.SSLContext$i$0$0$initialize
64	1	org.jruby.RubyIO$i$0$1$reopen
64	1	org.jruby.RubyNumeric$i$0$0$abs
64	1	org.jruby.RubyFile$i$0$0$atime
64	1	org.jruby.RubyArray$i$1$0$append
64	1	org.jruby.javasupport.JavaMethod$i$0$0$final_p
64	1	org.jruby.RubyRegexp$s$last_match_s
64	1	org.jruby.RubyNumeric$i$1$0$div
64	1	org.jruby.ext.openssl.PKeyDSA$i$0$0$get_g
64	1	org.jruby.RubyModule$i$1$0$const_missing
64	1	org.jruby.ext.openssl.PKCS7$i$0$0$certificates
64	1	org.jruby.ext.openssl.PKeyDSA$i$1$0$syssign
64	1	org.jruby.RubyJRuby$JRubyCompiledScript$s$0$0$compiled_script_inspect_bytecode
64	1	org.jruby.RubyRange$i$step
64	1	org.jruby.RubyNumeric$i$0$0$truncate
64	1	org.jruby.ext.openssl.X509Cert$i$0$0$signature_algorithm
64	1	org.jruby.RubyHash$i$0$0$reject
64	1	org.jruby.ext.openssl.PKCS7$i$1$0$set_certificates
64	1	org.jruby.RubyModule$i$0$0$attr_accessor
64	1	org.jruby.ext.openssl.Request$i$0$0$public_key
64	2	com.kenai.constantine.platform.Shutdown[]
64	1	org.jruby.ext.socket.RubyUNIXServer$i$0$0$accept
64	1	org.jruby.ext.socket.RubyIPSocket$i$0$0$addr
64	1	org.jruby.RubyStringIO$i$1$0$set_lineno
64	1	org.jruby.ext.openssl.PKeyRSA$i$1$0$set_dmp1
64	1	org.jruby.javasupport.JavaClass$i$0$0$declared_annotations_p
64	1	org.jruby.ext.openssl.PKeyRSA$i$1$0$set_e
64	1	org.jruby.RubyEnumerable$s$0$0$partition
64	1	org.jruby.javasupport.JavaField$i$1$0$set_static_value
64	1	org.jruby.RubyException$s$1$0$op_eqq
64	1	org.jruby.RubyHash$i$0$0$to_a
64	1	org.jruby.RubyModule$i$0$0$private_class_method
64	1	org.jruby.RubyModule$i$1$0$protected_method_defined
64	1	org.jruby.RubyRange$i$0$0$each
64	1	org.jruby.RubyIO$s$0$1$popen
64	1	org.jruby.RubyFloat$i$0$0$floor
64	1	org.jruby.javasupport.JavaField$i$0$0$field_type
64	1	org.jruby.RubyArray$i$0$0$to_ary
64	1	org.jruby.RubyModule$i$0$0$rbProtected
64	1	org.jruby.ext.openssl.X509Extensions$Extension$i$0$0$_initialize
64	1	org.jruby.javasupport.proxy.JavaProxyClass$i$0$0$interfaces
64	1	org.jruby.RubyKernel$s$0$1$private_methods
64	1	org.jruby.RubyIO$i$0$0$puts
64	1	org.jruby.RubyStringIO$i$1$0$set_string
64	1	org.jruby.RubyStringIO$i$1$0$append
64	1	org.jruby.java.proxies.JavaProxy$s$0$0$field_accessor
64	1	org.jruby.ext.openssl.ASN1$s$1$0$decode_all
64	1	org.jruby.RubyIO$s$0$3$select
64	1	org.jruby.RubyRegexp$i$0$0$options
64	1	org.jruby.RubyDigest$DigestBase$i$1$0$update
64	1	org.jruby.ext.openssl.X509CRL$i$1$0$verify
64	1	org.jruby.RubyFixnum$i$1$0$op_pow
64	2	java.lang.ThreadGroup[]
64	1	org.jruby.RubyFileStat$i$0$0$directory_p
64	1	org.jruby.javasupport.JavaClass$i$0$0$simple_name
64	1	org.jruby.RubyStringIO$i$0$2$initialize
64	1	org.jruby.ext.openssl.Cipher$i$0$0$_final
64	1	org.jruby.java.addons.IOJavaAddons$AnyIO$s$0$0$any_to_outputstream
64	1	org.jruby.RubyThread$s$0$0$pass
64	1	org.jruby.ext.openssl.PKCS7$i$1$0$set_cipher
64	1	org.jruby.RubyFileStat$i$0$0$executable_p
64	1	org.jruby.RubyStringIO$i$0$0$closed_write_p
64	1	org.jruby.ext.openssl.X509CRL$i$0$0$to_text
64	2	org.jruby.util.WeakIdentityHashMap
64	1	org.jruby.RubyString$i$0$0$succ
64	1	org.jruby.ext.openssl.PKeyDH$i$0$0$dh_get_params
64	1	org.jruby.RubyRegexp$i$1$0$op_equal
64	1	org.jruby.ext.openssl.X509Store$i$1$0$set_purpose
64	1	org.jruby.RubyTime$i$1$0$op_gt
64	1	org.jruby.ext.openssl.BN$s$0$0$bn_rand
64	1	org.jruby.RubyFile$s$1$0$split
64	1	org.jruby.ext.openssl.X509Extensions$ExtensionFactory$i$1$0$set_config
64	1	org.jruby.javasupport.JavaField$i$1$0$value
64	1	org.jruby.RubyKernel$s$0$0$type_deprecated
64	1	org.jruby.RubyKernel$s$1$0$op_equal
64	1	org.jruby.RubyFileStat$i$0$0$rdevMinor
64	1	org.jruby.RubyDir$s$1$0$foreach
64	1	org.jruby.ext.openssl.ASN1$ObjectId$s$0$0$oid
64	1	org.jruby.RubyFixnum$i$0$0$op_neg
64	1	org.jruby.RubyStruct$i$1$0$op_equal
64	1	org.jruby.RubyDigest$DigestInstance$s$0$0$inspect
64	1	org.jruby.RubyString$i$1$0$unpack
64	1	org.jruby.javasupport.JavaClass$i$0$0$class_loader
64	1	org.jruby.RubyArray$i$0$0$choice
64	1	org.jruby.RubyTime$i$1$0$eql_p
64	2	java.lang.ref.ReferenceQueue$Null
64	1	org.jruby.RubyRegexp$i$0$0$kcode
64	1	org.jruby.RubyFileTest$FileTestFileMethods$s$1$0$socket_p
64	1	org.jruby.RubyEnumerator$RubyEnumeratorKernel$s$obj_to_enum
64	1	org.jruby.RubyFloat$i$1$0$op_cmp
64	1	org.jruby.ext.openssl.BN$i$0$0$bn_is_odd
64	1	org.jruby.RubyBinding$i$0$0$initialize
64	1	org.jruby.java.proxies.InterfaceJavaProxy$JavaInterfaceExtender$s$1$0$extend_proxy
64	1	org.jruby.ext.openssl.X509Extensions$ExtensionFactory$i$1$0$set_subject_req
64	1	org.jruby.RubyArray$i$0$0$uniq_bang
64	1	org.jruby.ext.openssl.PKey$i$3$0$verify
64	1	org.jruby.libraries.ThreadLibrary$ConditionVariable$s$0$0$newInstance
64	1	org.jruby.RubyNumeric$i$1$0$divmod
64	1	org.jruby.RubyFileStat$i$1$0$cmp
64	1	org.jruby.RubyString$i$lines18
64	1	org.jruby.RubyException$i$0$0$to_str
64	1	org.jruby.RubyKernel$s$0$0$method_missing
64	1	org.jruby.ext.openssl.PKeyDH$i$0$0$dh_get_priv_key
64	1	org.jruby.ext.socket.RubyBasicSocket$i$3$0$setsockopt
64	1	org.jruby.ext.openssl.Cipher$i$0$0$iv_len
64	1	org.jruby.RubyException$i$0$0$inspect
64	1	org.jruby.RubyIO$i$0$0$each_char
64	1	org.jruby.ext.openssl.PKCS7$ModuleMethods$s$0$0$write_smime
64	1	org.jruby.ext.openssl.X509Revoked$i$0$0$time
64	1	org.jruby.RubyNameError$RubyNameErrorMessage$i$0$0$to_str
64	1	org.jruby.ext.openssl.X509Cert$i$2$0$sign
64	1	org.jruby.ext.openssl.Digest$i$0$0$block_length
64	1	org.jruby.RubyNumeric$i$1$0$initialize_copy
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_div
64	1	org.jruby.RubyIO$i$0$0$binmode
64	1	org.jruby.RubyThread$i$0$0$run
64	1	org.jruby.RubyArgsFile$s$0$0$readchar
64	1	org.jruby.java.addons.KernelJavaAddons$s$0$0$java_name
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_is_bit_set
64	1	org.jruby.RubyHash$i$0$0$values_at
64	1	org.jruby.ext.openssl.PKeyDSA$s$1$0$generate
64	1	org.jruby.ext.openssl.ASN1$ASN1Constructive$i$0$3$initialize
64	1	org.jruby.RubyArgsFile$s$0$0$getc
64	1	org.jruby.RubyFloat$i$0$0$nan_p
64	1	org.jruby.RubyArray$i$slice_bang
64	1	org.jruby.RubyModule$ModuleKernelMethods$s$1$0$autoload_p
64	1	org.jruby.RubyModule$i$1$0$method_removed
64	1	org.jruby.RubyFileStat$i$0$0$mode
64	1	org.jruby.RubyIO$i$gets
64	1	org.jruby.RubyString$i$rjust
64	4	org.jruby.runtime.CompiledBlockCallback[]
64	1	org.jruby.RubyDigest$DigestInstance$s$0$1$digest
64	1	org.jruby.ext.openssl.PKey$i$0$0$initialize
64	1	org.jruby.javasupport.JavaField$i$0$0$static_p
64	1	org.jruby.RubyUnboundMethod$i$0$0$name
64	1	org.jruby.ext.openssl.X509Revoked$i$1$0$set_extensions
64	1	org.jruby.javasupport.proxy.JavaProxyConstructor$i$0$0$arity
64	1	org.jruby.RubyEnumerator$RubyEnumeratorEnumerable$s$1$0$each_slice19
64	1	org.jruby.RubyIO$i$0$1$each
64	1	org.jruby.javasupport.JavaClass$i$1$0$new_array
64	1	org.jruby.RubyInteger$i$1$0$downto
64	1	org.jruby.RubyFileStat$i$0$0$chardev_p
64	1	org.jruby.ext.socket.RubyBasicSocket$i$0$0$getsockname_u
64	1	org.jruby.javasupport.JavaClass$i$0$0$enum_p
64	1	org.jruby.javasupport.JavaClass$i$0$0$protected_p
64	4	org.joni.constants.CCSTATE
64	1	org.jruby.RubyProcess$RubyStatus$i$0$0$inspect
64	1	org.jruby.RubyFixnum$i$0$0$to_sym
64	1	org.jruby.RubyDigest$DigestInstance$s$0$0$reset
64	1	org.jruby.RubyHash$i$1$0$delete
64	1	org.jruby.RubyString$i$2$0$tr
64	1	org.jruby.RubyStringIO$i$0$0$binmode
64	1	org.jruby.RubyModule$i$1$0$const_get
64	1	org.jruby.ext.openssl.X509CRL$i$1$0$set_issuer
64	1	org.jruby.RubyRegexp$i$1$0$eqq
64	1	org.jruby.RubyIO$i$0$1$readpartial
64	1	org.jruby.javasupport.JavaConstructor$i$0$0$new_instance
64	1	org.jruby.RubyFileStat$i$0$0$size_p
64	1	org.jruby.ext.openssl.Cipher$i$0$3$pkcs5_keyivgen
64	1	org.jruby.ext.socket.RubyUDPSocket$i$2$0$bind
64	1	org.jruby.RubyDir$i$1$0$initialize
64	1	org.jruby.ext.openssl.BN$s$1$0$bn_rand_range
64	1	org.jruby.RubyThread$s$1$0$kill
64	1	org.jruby.RubyProcess$RubyStatus$i$0$0$pid
64	1	org.jruby.RubyStringIO$i$0$0$length
64	1	org.jruby.ext.openssl.Request$i$1$0$set_attributes
64	1	org.jruby.RubyNil$s$0$0$to_s
64	1	org.jruby.RubyHash$i$0$0$delete_if
64	1	org.jruby.RubyIO$i$1$0$write_nonblock
64	1	org.jruby.RubyString$i$1$0$op_plus
64	1	org.jruby.ext.openssl.X509CRL$i$0$0$_initialize
64	1	org.jruby.RubyNumeric$i$0$0$op_uplus
64	1	org.jruby.RubySymbol$i$0$0$to_proc
64	1	org.jruby.RubyModule$i$1$0$op_equal
64	1	org.jruby.ext.openssl.X509Store$i$0$0$_initialize
64	1	org.jruby.ext.openssl.X509Store$i$1$0$set_trust
64	1	org.jruby.RubyIO$s$0$1$foreach
64	1	org.jruby.RubyArray$i$0$0$product
64	1	org.jruby.RubyKernel$s$0$2$open
64	1	org.jruby.RubyKernel$s$1$0$op_eqq
64	1	org.jruby.ext.openssl.X509CRL$i$1$0$set_next_update
64	1	org.jruby.RubyThreadGroup$i$0$0$list
64	1	org.jruby.javasupport.JavaClass$i$0$0$generic_superclass
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$public_encrypt
64	1	org.jruby.RubyFloat$i$1$0$op_mod
64	1	org.jruby.javasupport.JavaClass$i$0$0$interfaces
64	1	org.jruby.RubyRange$i$0$0$first
64	1	org.jruby.RubyArray$i$initialize
64	1	org.jruby.ext.openssl.PKeyDSA$i$0$0$get_p
64	1	org.jruby.ext.openssl.PKeyRSA$i$1$0$set_p
64	1	org.jruby.RubyFileStat$i$0$0$ino
64	1	org.jruby.ext.openssl.X509Store$i$0$0$verify
64	1	org.jruby.RubyProc$i$0$0$to_s
64	1	org.jruby.RubyStringIO$i$0$0$fileno
64	1	org.jruby.ext.openssl.X509CRL$i$1$0$set_version
64	2	org.joda.time.tz.DateTimeZoneBuilder$OfYear
64	1	org.jruby.RubyIO$i$0$0$printf
64	1	org.jruby.RubyBignum$i$1$0$op_rshift
64	1	org.jruby.RubyModule$i$0$0$public_class_method
64	1	org.jruby.RubyNumeric$i$1$0$sadded
64	1	org.jruby.RubyRegexp$i$0$0$to_s
64	1	org.jruby.ext.openssl.PKeyDSA$i$0$0$to_der
64	1	org.jruby.ext.openssl.X509Cert$i$1$0$verify
64	4	sun.nio.ch.NativeThreadSet
64	1	org.jruby.RubyString$i$1$0$op_match
64	1	org.jruby.RubyIconv$s$0$0$conv
64	1	org.jruby.javasupport.JavaClass$i$0$0$declared_method
64	1	org.jruby.RubyHash$i$0$0$rb_clear
64	1	org.jruby.ext.openssl.X509CRL$i$1$0$set_revoked
64	1	org.jruby.libraries.ThreadLibrary$Queue$i$0$0$num_waiting
64	1	org.jruby.RubyDir$s$1$0$entries
64	1	org.jruby.javasupport.JavaObject$i$1$0$same
64	1	org.jruby.RubyString$i$sub
64	1	org.jruby.RubyClass$i$0$0$allocate
64	1	org.jruby.libraries.ThreadLibrary$Mutex$i$0$0$unlock
64	1	org.jruby.ext.socket.RubySocket$s$0$1$getnameinfo
64	1	org.jruby.javasupport.JavaField$i$0$0$final_p
64	1	org.jruby.javasupport.JavaClass$i$0$0$final_p
64	1	org.jruby.RubySystemCallError$i$0$0$errno
64	1	org.jruby.RubyString$i$end_with_p
64	1	org.jruby.ext.openssl.Attribute$i$0$0$oid
64	1	org.jruby.ext.openssl.X509Extensions$Extension$i$1$0$set_critical
64	1	org.jruby.RubyArray$i$last
64	1	org.jruby.RubyStringIO$i$0$0$sync
64	1	org.jruby.RubyEnumerable$s$0$0$min_by
64	1	org.jruby.ext.openssl.Cipher$i$1$0$set_padding
64	1	org.jruby.RubyStringIO$i$0$0$string
64	1	org.jruby.ext.openssl.BN$i$1$0$bn_gcd
64	1	org.jruby.RubyContinuation$i$0$0$call
64	1	org.jruby.javasupport.JavaClass$i$0$0$java_class_methods
64	1	org.jruby.ext.openssl.SSLSocket$i$0$0$cert
64	1	org.jruby.RubyException$s$0$1$exception
64	1	org.jruby.RubyThread$i$0$0$safe_level
64	1	org.jruby.ext.openssl.PKeyRSA$i$0$0$initialize
64	1	org.jruby.javasupport.JavaObject$i$3$0$afill
64	1	org.jruby.RubyStringIO$i$0$2$reopen
64	1	org.jruby.ext.openssl.X509Extensions$ExtensionFactory$i$0$0$initialize
64	1	org.jruby.ext.openssl.PKCS7$RecipientInfo$i$1$0$initialize
64	1	org.jruby.ext.openssl.X509Revoked$i$1$0$set_serial
64	1	org.jruby.RubyFloat$i$1$0$op_fdiv
64	1	org.jruby.RubyModule$i$module_exec
64	1	org.jruby.RubyIO$i$0$1$readlines
64	1	org.jruby.RubyRegexp$i$initialize_m
64	1	org.jruby.RubyTime$i$0$0$isdst
64	1	org.jruby.java.proxies.ArrayJavaProxy$i$0$0$each
64	1	org.jruby.ext.openssl.X509Name$i$0$0$to_a
64	1	org.jruby.ext.socket.RubyUDPSocket$i$0$0$recvfrom
64	1	org.jruby.ext.openssl.BN$s$1$0$bn_pseudo_rand_range
64	1	org.jruby.RubyKernel$s$0$1$display
64	1	org.jruby.ext.openssl.Request$i$1$0$set_version
64	1	org.jruby.RubyRange$i$0$1$initialize
64	1	org.jruby.RubyString$i$0$0$swapcase_bang
